STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP
GHCND:USC00097171,91.4,31.6953,-82.9239,20170101,0.05
GHCND:USC00097171,91.4,31.6953,-82.9239,20170102,0.41
GHCND:USC00097171,91.4,31.6953,-82.9239,20170104,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170105,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170106,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170107,0.64
GHCND:USC00097171,91.4,31.6953,-82.9239,20170108,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170109,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170110,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170111,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170112,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170113,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170114,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170115,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170116,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170117,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170118,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170119,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170120,0.03
GHCND:USC00097171,91.4,31.6953,-82.9239,20170121,0.04
GHCND:USC00097171,91.4,31.6953,-82.9239,20170122,4.90
GHCND:USC00097171,91.4,31.6953,-82.9239,20170123,0.90
GHCND:USC00097171,91.4,31.6953,-82.9239,20170124,0.18
GHCND:USC00097171,91.4,31.6953,-82.9239,20170125,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170126,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170127,0.08
GHCND:USC00097171,91.4,31.6953,-82.9239,20170128,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170129,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170130,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170131,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170201,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170202,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170203,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170204,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170205,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170206,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170207,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170208,0.75
GHCND:USC00097171,91.4,31.6953,-82.9239,20170209,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170210,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170211,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170212,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170213,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170214,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170215,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170216,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170217,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170218,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170219,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170220,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170221,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170222,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170223,0.20
GHCND:USC00097171,91.4,31.6953,-82.9239,20170224,0.00
GHCND:USC00097171,91.4,31.6953,-82.9239,20170225,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170101,0.75
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170102,4.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170103,2.75
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170104,0.01
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170107,1.51
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170108,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170111,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170113,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170114,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170116,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170117,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170118,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170119,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170120,0.03
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170121,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170122,2.75
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170123,1.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170124,0.02
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170125,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170126,0.02
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170127,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170128,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170129,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170130,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170201,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170203,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170204,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170205,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170206,0.01
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170207,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170208,0.60
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170209,0.25
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170210,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170211,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170212,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170213,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170214,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170215,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170216,0.06
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170217,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170219,0.02
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170220,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170221,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170222,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170223,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170224,0.00
GHCND:US1GACR0002,134.7,32.6981,-83.8652,20170225,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170102,0.77
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170103,1.13
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170104,0.01
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170105,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170106,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170107,0.74
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170108,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170109,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170110,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170111,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170112,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170113,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170114,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170115,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170116,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170117,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170118,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170119,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170120,0.08
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170121,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170122,1.61
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170123,0.24
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170124,0.01
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170125,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170126,0.10
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170127,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170128,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170129,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170131,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170203,0.05
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170204,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170205,0.03
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170206,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170208,0.79
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170209,0.08
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170210,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170211,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170212,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170215,0.15
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170216,0.33
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170217,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170218,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170219,0.05
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170220,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170221,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170222,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170223,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170224,0.00
GHCND:US1GACK0017,228.9,33.9841,-83.4378,20170225,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170101,0.93
GHCND:USC00096087,103.6,31.1769,-83.7491,20170102,1.51
GHCND:USC00096087,103.6,31.1769,-83.7491,20170103,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170104,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170105,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170107,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170108,0.72
GHCND:USC00096087,103.6,31.1769,-83.7491,20170109,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170111,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170113,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170114,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170115,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170116,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170117,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170118,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170119,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170121,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170122,3.77
GHCND:USC00096087,103.6,31.1769,-83.7491,20170123,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170124,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170125,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170128,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170129,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170130,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170204,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170205,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170206,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170207,0.88
GHCND:USC00096087,103.6,31.1769,-83.7491,20170208,0.03
GHCND:USC00096087,103.6,31.1769,-83.7491,20170209,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170211,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170212,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170213,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170214,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170215,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170216,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170217,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170218,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170219,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170220,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170221,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170222,0.00
GHCND:USC00096087,103.6,31.1769,-83.7491,20170223,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170101,0.28
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170102,1.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170103,1.24
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170104,0.02
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170105,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170108,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170109,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170123,0.49
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170124,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170125,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170126,0.14
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170127,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170128,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170129,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170130,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170131,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170201,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170202,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170203,0.06
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170204,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170205,0.03
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170206,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170215,0.28
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170216,0.22
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170217,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170218,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170219,0.06
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170220,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170221,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170222,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170223,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170224,0.00
GHCND:US1GACK0012,224.3,33.9597,-83.3855,20170225,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170101,0.24
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170102,0.91
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170103,1.20
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170104,0.01
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170105,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170106,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170107,0.82
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170108,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170109,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170110,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170111,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170112,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170113,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170114,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170115,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170116,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170117,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170118,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170119,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170120,0.14
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170121,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170122,2.53
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170123,0.56
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170124,0.01
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170125,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170126,0.12
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170127,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170201,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170202,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170203,0.03
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170204,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170205,0.02
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170206,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170207,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170208,0.65
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170209,0.06
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170210,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170211,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170212,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170213,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170215,0.31
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170216,0.08
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170217,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170218,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170219,0.11
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170220,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170221,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170222,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170223,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170224,0.00
GHCND:US1GACK0011,208.2,33.8625,-83.3089,20170225,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170101,0.15
GHCND:USC00091500,53.3,31.1902,-84.2036,20170102,1.10
GHCND:USC00091500,53.3,31.1902,-84.2036,20170103,1.22
GHCND:USC00091500,53.3,31.1902,-84.2036,20170104,0.51
GHCND:USC00091500,53.3,31.1902,-84.2036,20170105,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170106,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170107,0.47
GHCND:USC00091500,53.3,31.1902,-84.2036,20170108,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170109,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170110,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170111,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170112,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170114,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170115,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170116,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170117,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170118,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170119,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170120,0.13
GHCND:USC00091500,53.3,31.1902,-84.2036,20170121,0.18
GHCND:USC00091500,53.3,31.1902,-84.2036,20170122,1.98
GHCND:USC00091500,53.3,31.1902,-84.2036,20170123,0.60
GHCND:USC00091500,53.3,31.1902,-84.2036,20170124,0.02
GHCND:USC00091500,53.3,31.1902,-84.2036,20170125,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170126,0.15
GHCND:USC00091500,53.3,31.1902,-84.2036,20170127,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170128,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170129,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170130,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170131,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170201,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170202,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170203,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170204,0.13
GHCND:USC00091500,53.3,31.1902,-84.2036,20170205,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170206,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170207,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170208,0.82
GHCND:USC00091500,53.3,31.1902,-84.2036,20170211,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170212,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170213,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170214,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170215,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170216,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170217,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170218,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170219,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170220,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170221,0.00
GHCND:USC00091500,53.3,31.1902,-84.2036,20170222,0.07
GHCND:USC00091500,53.3,31.1902,-84.2036,20170223,0.52
GHCND:USC00091500,53.3,31.1902,-84.2036,20170224,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170101,0.40
GHCND:USC00091863,216.4,34.7582,-84.7642,20170102,0.30
GHCND:USC00091863,216.4,34.7582,-84.7642,20170103,0.37
GHCND:USC00091863,216.4,34.7582,-84.7642,20170104,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170105,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170107,1.50
GHCND:USC00091863,216.4,34.7582,-84.7642,20170108,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170109,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170110,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170111,0.15
GHCND:USC00091863,216.4,34.7582,-84.7642,20170112,0.10
GHCND:USC00091863,216.4,34.7582,-84.7642,20170113,0.10
GHCND:USC00091863,216.4,34.7582,-84.7642,20170114,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170115,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170116,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170117,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170118,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170119,0.02
GHCND:USC00091863,216.4,34.7582,-84.7642,20170120,0.56
GHCND:USC00091863,216.4,34.7582,-84.7642,20170121,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170122,1.07
GHCND:USC00091863,216.4,34.7582,-84.7642,20170123,1.57
GHCND:USC00091863,216.4,34.7582,-84.7642,20170124,0.10
GHCND:USC00091863,216.4,34.7582,-84.7642,20170125,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170126,0.32
GHCND:USC00091863,216.4,34.7582,-84.7642,20170127,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170128,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170129,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170130,0.03
GHCND:USC00091863,216.4,34.7582,-84.7642,20170131,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170201,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170202,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170203,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170204,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170205,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170206,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170207,0.25
GHCND:USC00091863,216.4,34.7582,-84.7642,20170208,0.30
GHCND:USC00091863,216.4,34.7582,-84.7642,20170210,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170211,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170212,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170213,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170214,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170216,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170217,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170218,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170219,0.22
GHCND:USC00091863,216.4,34.7582,-84.7642,20170220,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170221,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170222,0.10
GHCND:USC00091863,216.4,34.7582,-84.7642,20170223,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170224,0.00
GHCND:USC00091863,216.4,34.7582,-84.7642,20170225,0.23
GHCND:US1GACK0010,224,33.9055,-83.3448,20170101,0.28
GHCND:US1GACK0010,224,33.9055,-83.3448,20170102,0.95
GHCND:US1GACK0010,224,33.9055,-83.3448,20170103,1.13
GHCND:US1GACK0010,224,33.9055,-83.3448,20170104,0.01
GHCND:US1GACK0010,224,33.9055,-83.3448,20170105,0.00
GHCND:US1GACK0010,224,33.9055,-83.3448,20170106,0.00
GHCND:US1GACK0010,224,33.9055,-83.3448,20170107,0.74
GHCND:US1GACK0010,224,33.9055,-83.3448,20170108,0.00
GHCND:US1GACK0010,224,33.9055,-83.3448,20170109,0.00
GHCND:US1GACK0010,224,33.9055,-83.3448,20170110,0.00
GHCND:US1GACK0010,224,33.9055,-83.3448,20170111,0.00
GHCND:US1GACK0010,224,33.9055,-83.3448,20170112,0.00
GHCND:US1GACK0010,224,33.9055,-83.3448,20170113,0.00
GHCND:US1GACK0010,224,33.9055,-83.3448,20170114,0.00
GHCND:US1GACK0010,224,33.9055,-83.3448,20170115,0.00
GHCND:US1GACK0010,224,33.9055,-83.3448,20170116,0.00
GHCND:US1GACK0010,224,33.9055,-83.3448,20170117,0.00
